VEHICLEID,TMD_SRCE_ENTITY,DAMAGE,CNT_DAMAGE,CNT_DAMAGE_DISTINCT,CNT_LARGE_DAMAGE,DAMAGE_MAX,ROWNUM
275759,LPDE,1511.75,9,9,3,424.09,2
275854,LPNL,0,2,2,0,0,1
275854,LPNL,0,2,2,0,0,2
275966,LPDE,2526.5,9,9,6,526.4,1
275966,LPDE,1389.58,7,7,4,289.52,2
275971,LPNL,0,2,2,0,0,1
275971,LPNL,0,2,2,0,0,2
276024,LPNL,295,3,3,1,295,1
276024,LPNL,295,3,3,1,295,2
276078,LPNL,1152.88,5,5,2,552.56,1
276078,LPNL,1152.88,5,5,2,552.56,2
276142,LPNL,688.8,4,4,1,299.25,1
276142,LPNL,688.8,4,4,1,299.25,2
276162,LPNL,776.86,4,4,2,295,1
276162,LPNL,776.86,4,4,2,295,2
276204,LPDE,1012.25,5,5,3,376.33,1
276204,LPDE,771.7,4,4,2,282.25,2
276212,LPDE,1304.99,5,5,3,522.8,1
276212,LPDE,442.42,4,4,2,261.4,2
276245,LPNL,793.68,5,5,2,285.29,1
276245,LPNL,793.68,5,5,2,285.29,2
276248,LPDE,777.88,4,4,2,417.18,1
276248,LPDE,540.63,3,3,1,271.17,2
276313,LPDE,1163.12,6,6,3,448.75,1
276313,LPDE,371.49,5,5,1,224.38,2
276344,LPNL,1437.12,10,10,2,307.28,1
276344,LPNL,1437.12,10,10,2,307.28,2
276393,LPDE,1229.59,8,8,3,350,1
276393,LPDE,0,2,2,1,350,2
276599,LPDE,1910.17,10,10,3,450.79,1
276599,LPDE,1445.73,9,9,1,247.93,2
276601,LPDE,0,3,3,0,0,1
276601,LPDE,,0,0,0,,2
276772,LPNL,2963.7,10,10,5,796.97,1
276772,LPNL,2963.7,10,10,5,796.97,2
276814,LPNL,936.03,5,5,2,307.28,1
276814,LPNL,936.03,5,5,2,307.28,2
276875,LPNL,826.5,7,7,2,295,1
276875,LPNL,826.5,7,7,2,295,2
276907,LPNL,823.29,5,5,2,307.11,1
276907,LPNL,823.29,5,5,2,307.11,2
276968,LPDE,853.78,5,5,2,393.08,1
276968,LPDE,624.96,3,3,1,255.5,2
277093,LPDE,1123.96,5,5,3,491.41,1
277093,LPDE,,0,0,0,,2
277093,LPDE,1854.57,9,9,6,270.28,3
277239,LPDE,2137.38,9,9,4,927.09,1
277239,LPDE,726.19,5,5,2,287.92,2
277273,LPNL,195,3,3,0,195,1
277273,LPNL,195,3,3,0,195,2
277291,LPNL,165,3,3,0,165,1
277291,LPNL,165,3,3,0,165,2
277332,LPDE,1684.84,7,7,4,476.06,1
277332,LPDE,448.83,5,5,1,255.2,2
277409,LPDE,2672.88,6,6,5,1155.18,1
277409,LPDE,926.74,5,5,1,532.75,2
277538,LPNL,976.3,6,6,2,290.12,1
277538,LPNL,976.3,6,6,2,290.12,2
277587,LPDE,0,2,2,0,0,1
277587,LPDE,,0,0,0,,2
277808,LPDE,2480.73,11,11,7,477.29,1
277808,LPDE,1536.45,10,10,4,226.73,2
277815,LPNL,195,3,3,0,195,1
277815,LPNL,195,3,3,0,195,2
277817,LPNL,2024.01,7,7,4,841.6,1
277817,LPNL,2024.01,7,7,4,841.6,2
277822,LPDE,2901.88,9,9,8,622.31,1
277822,LPDE,1430.56,9,9,3,280.04,2
277847,LPNL,581.49,4,4,1,281.27,1
277847,LPNL,581.49,4,4,1,281.27,2
277851,LPNL,499.01,5,5,1,242.57,1
277851,LPNL,499.01,5,5,1,242.57,2
277862,LPNL,370.95,3,3,0,195,1
277862,LPNL,370.95,3,3,0,195,2
277987,LPDE,0,2,2,0,0,1
277987,LPDE,0.01,1,1,0,0.01,2
278583,LPNL,903.39,5,5,3,254.79,1
278583,LPNL,903.39,5,5,3,254.79,2
278738,LPDE,1772.73,8,8,5,408.98,1
278738,LPDE,1103.64,7,7,2,245.39,2
278750,LPNL,329.6,5,5,0,195,1
278750,LPNL,329.6,5,5,0,195,2
278798,LPNL,0,2,2,0,0,1
278798,LPNL,0,2,2,0,0,2
278859,LPNL,0,2,2,0,0,1
278859,LPNL,0,2,2,0,0,2
278931,LPNL,695.79,5,5,1,202.15,1
278931,LPNL,695.79,5,5,1,202.15,2
278965,LPNL,0,3,3,0,0,1
278965,LPNL,0,3,3,0,0,2
279036,LPDE,3213.37,8,8,6,1193.75,1
279036,LPDE,1110.79,5,5,3,396.25,2
279052,LPDE,1084.9,6,6,4,356.2,1
279052,LPDE,1060,2,2,1,1360,2
279141,LPNL,925.99,6,6,2,283.56,1
279141,LPNL,925.99,6,6,2,283.56,2
279536,LPNL,382.71,3,3,0,195,1
279536,LPNL,382.71,3,3,0,195,2
279899,LPDE,2370.07,7,7,5,665,1
279899,LPDE,1699.69,6,6,4,665,2
279986,LPNL,447.66,5,5,0,195,1
279986,LPNL,447.66,5,5,0,195,2
280041,LPNL,937.33,7,7,1,307.28,1
280041,LPNL,937.33,7,7,1,307.28,2
280132,LPNL,755.56,5,5,0,195,1
280132,LPNL,755.56,5,5,0,195,2
280445,LPDE,600.99,4,4,2,340.29,1
280445,LPDE,800,1,1,1,800,2
280508,LPNL,788.62,7,7,1,308.22,1
280508,LPNL,788.62,7,7,1,308.22,2
280510,LPDE,2293.57,7,7,4,1176.74,1
280510,LPDE,800,1,1,1,800,2
280674,LPDE,1404.51,6,6,4,429.54,1
280674,LPDE,1145,2,2,1,1445,2
280728,LPDE,6293.36,17,17,13,1220,1
280728,LPDE,3084.05,16,16,9,398.83,2
280776,LPNL,0,2,2,0,0,1
280776,LPNL,0,2,2,0,0,2
280860,LPDE,1897.3,8,8,4,585.26,1
280860,LPDE,1198.4,7,7,3,351.16,2
280874,LPNL,598.19,4,4,1,300.11,1
280874,LPNL,598.19,4,4,1,300.11,2
281034,LPNL,981.87,7,7,1,344.6,1
281034,LPNL,981.87,7,7,1,344.6,2
281045,LPDE,1142.15,3,3,1,1142.15,1
281045,LPDE,0.01,1,1,0,0.01,2
281105,LPDE,845.21,5,5,3,356.2,1
281105,LPDE,212.53,4,4,0,178.1,2
281128,LPDE,1823.39,7,7,5,595.93,1
281128,LPDE,280,2,2,1,580,2
281204,LPNL,805.22,7,7,1,201.25,1
281204,LPNL,805.22,7,7,1,201.25,2
281243,LPDE,798.92,8,8,1,260.7,1
281243,LPDE,119.03,3,3,0,89.03,2
281344,LPDE,2865.6,9,9,7,726.45,1
281344,LPDE,2204.86,8,8,3,726.45,2
281390,LPDE,1039.5,4,4,3,428.98,1
281390,LPDE,571.73,3,3,1,235.94,2
281438,LPNL,1269.09,9,9,2,317.94,1
281438,LPNL,1269.09,9,9,2,317.94,2
281449,LPNL,308.85,3,3,0,195,1
281449,LPNL,308.85,3,3,0,195,2
281515,LPDE,1038.73,6,6,3,371.93,1
281515,LPDE,800.71,4,4,3,297.54,2
281518,LPDE,,0,0,0,,1
281518,LPDE,1018.77,6,6,2,596.81,2
281590,LPDE,1692.38,6,6,4,615.21,1
281590,LPDE,1015.45,5,5,3,369.13,2
281654,LPDE,1443.49,4,4,3,669.6,1
281654,LPDE,793.92,3,3,2,368.28,2
281681,LPDE,1697.73,6,6,4,708.8,1
281681,LPDE,566.71,3,3,1,318.96,2
281791,LPDE,3599.46,10,10,8,645.6,1
281791,LPDE,1529.78,10,10,2,258.24,2
281924,LPDE,,0,0,0,,1
281924,LPDE,0,2,2,0,50,2
281942,LPNL,912.04,5,5,3,248.76,1
281942,LPNL,912.04,5,5,3,248.76,2
281959,LPDE,633.78,4,4,2,373.08,1
281959,LPDE,348.58,2,2,1,205.19,2
281986,LPDE,2936.01,11,11,6,681.99,1
281986,LPDE,1937.37,7,7,4,443.29,2
282169,LPNL,1307.01,8,8,3,282.98,1
282169,LPNL,1307.01,8,8,3,282.98,2
282192,LPDE,2989.8,9,9,6,1283.34,1
282192,LPDE,1144.69,7,7,3,302,2
282205,LPDE,4295.01,10,10,7,1418.24,1
282205,LPDE,1726.07,7,7,5,364.13,2
282252,LPDE,3061.87,8,8,6,985.56,1
282252,LPDE,575.26,7,7,0,200,2
282272,LPNL,706.49,5,5,1,282.7,1
282272,LPNL,706.49,5,5,1,282.7,2
282278,LPNL,563.46,4,4,0,195,1
282278,LPNL,563.46,4,4,0,195,2
282311,LPDE,2681.2,10,10,7,599.11,1
282311,LPDE,1779.24,8,8,4,429.76,2
282446,LPNL,802.18,6,6,1,342.81,1
282446,LPNL,802.18,6,6,1,342.81,2
282653,LPDE,1029.91,5,5,3,509.05,1
282653,LPDE,463.47,4,4,1,229.07,2
282687,LPNL,974.23,7,7,2,260.22,1
282687,LPNL,974.23,7,7,2,260.22,2
283191,LPNL,675.54,5,5,1,381.47,1
283191,LPNL,675.54,5,5,1,381.47,2
283305,LPDE,3206.94,12,12,8,577.2,1
283305,LPDE,1350.35,8,8,2,259.74,2
283407,LPDE,3131.35,7,7,6,799.58,1
283407,LPDE,2191.94,6,6,5,559.71,2
475353,LPNL,1113.75,10,10,2,300.9,1
475353,LPNL,1113.75,10,10,2,300.9,2
476979,LPNL,756.1,5,5,2,262,1
476979,LPNL,756.1,5,5,2,262,2
478415,LPNL,905.9,5,5,2,297.3,1
478415,LPNL,905.9,5,5,2,297.3,2
478422,LPNL,561.1,4,4,1,323.1,1
478422,LPNL,561.1,4,4,1,323.1,2
479493,LPNL,1487.05,10,10,3,327.75,1
479493,LPNL,1487.05,10,10,3,327.75,2
479497,LPNL,858.2,5,5,2,337.9,1
479497,LPNL,858.2,5,5,2,337.9,2
479949,LPNL,148,2,2,0,74,1
479949,LPNL,148,2,2,0,74,2
481943,LPNL,191.5,2,2,0,101.5,1
481943,LPNL,191.5,2,2,0,101.5,2
482007,LPNL,75,3,3,0,75,1
482007,LPNL,75,3,3,0,75,2
482489,LPNL,1966.95,9,9,3,896.5,1
482489,LPNL,1966.95,9,9,3,896.5,2
482531,LPNL,359.45,3,3,1,211.45,1
482531,LPNL,359.45,3,3,1,211.45,2
482536,LPNL,428,4,4,2,225,1
482536,LPNL,428,4,4,2,225,2
482694,LPNL,580.85,5,5,1,253.75,1
482694,LPNL,580.85,5,5,1,253.75,2
482958,LPNL,180,3,3,0,90,1
482958,LPNL,180,3,3,0,90,2
483052,LPNL,404,5,5,0,90,1
483052,LPNL,404,5,5,0,90,2
484041,LPNL,1159.9,9,9,2,330.7,1
484041,LPNL,1159.9,9,9,2,330.7,2
484218,LPNL,408.3,4,4,1,260.3,1
484218,LPNL,408.3,4,4,1,260.3,2
484611,LPNL,2216.2,8,8,3,863,1
484611,LPNL,2216.2,8,8,3,863,2
484769,LPNL,951.15,8,8,2,317.6,1
484769,LPNL,951.15,8,8,2,317.6,2
484955,LPNL,1017.77,5,5,3,354.6,1
484955,LPNL,1017.77,5,5,3,354.6,2
485035,LPNL,2504.7,15,15,6,341.5,1
485035,LPNL,2354.7,15,15,5,341.5,2
485035,LPNL,2084.7,12,12,5,341.5,3
485035,LPNL,6944.1,42,42,16,341.5,4
485134,LPNL,1573.6,7,7,4,337.9,1
485134,LPNL,1573.6,7,7,4,337.9,2
485166,LPNL,635.55,6,6,0,172.55,1
485166,LPNL,635.55,6,6,0,172.55,2
485191,LPNL,162.11,5,5,0,74,1
485191,LPNL,162.11,5,5,0,74,2
485355,LPNL,826.7,4,4,2,293.7,1
485355,LPNL,826.7,4,4,2,293.7,2
485366,LPNL,550,7,7,0,148,1
485366,LPNL,550,7,7,0,148,2
485611,LPNL,831.1,4,4,2,334.3,1
485611,LPNL,831.1,4,4,2,334.3,2
485723,LPNL,264,2,2,0,190,1
485723,LPNL,264,2,2,0,190,2
485787,LPNL,1709.35,11,11,4,337.9,1
485787,LPNL,1709.35,11,11,4,337.9,2
485792,LPNL,1163.3,7,7,3,435.8,1
485792,LPNL,1163.3,7,7,3,435.8,2
485910,LPNL,677,8,8,0,180,1
485910,LPNL,677,8,8,0,180,2
486155,LPNL,1143.05,5,5,4,334.3,1
486155,LPNL,1143.05,5,5,4,334.3,2
486263,LPNL,74,2,2,0,74,1
486263,LPNL,74,2,2,0,74,2
486309,LPNL,836.52,6,6,2,284.01,1
486309,LPNL,836.52,6,6,2,284.01,2
486417,LPNL,1245.1,8,8,4,267,1
486417,LPNL,1245.1,8,8,4,267,2
486473,LPNL,480,5,5,0,142.1,1
486473,LPNL,480,5,5,0,142.1,2
486480,LPNL,583.9,4,4,1,225,1
486480,LPNL,583.9,4,4,1,225,2
486493,LPNL,678.6,5,5,1,243.6,1
486493,LPNL,678.6,5,5,1,243.6,2
486543,LPNL,425,3,3,1,277,1
486543,LPNL,425,3,3,1,277,2
486578,LPNL,0,1,1,0,0,1
486578,LPNL,0,1,1,0,0,2
486676,LPNL,907.6,9,9,1,594.6,1
486676,LPNL,907.6,9,9,1,594.6,2
486759,LPNL,1204.3,8,8,3,358.2,1
486759,LPNL,1204.3,8,8,3,358.2,2
486794,LPNL,2476.89,17,17,4,358.67,1
486794,LPNL,2476.89,17,17,4,358.67,2
486887,LPNL,630,5,5,1,225,1
486887,LPNL,630,5,5,1,225,2
486954,LPNL,242.5,2,2,0,129.15,1
486954,LPNL,242.5,2,2,0,129.15,2
487002,LPNL,946.6,6,6,2,253.75,1
487002,LPNL,946.6,6,6,2,253.75,2
487029,LPNL,363.5,4,4,0,138.5,1
487029,LPNL,363.5,4,4,0,138.5,2
487031,LPNL,951.3,6,6,2,297.3,1
487031,LPNL,951.3,6,6,2,297.3,2
487130,LPNL,1225.9,6,6,4,337.9,1
487130,LPNL,1225.9,6,6,4,337.9,2
487541,LPNL,410.53,7,7,0,90,1
487541,LPNL,410.53,7,7,0,90,2
487563,LPNL,1623.1,10,10,5,297.3,1
487563,LPNL,1623.1,10,10,5,297.3,2
487611,LPNL,723.23,5,5,1,244.27,1
487611,LPNL,723.23,5,5,1,244.27,2
487651,LPNL,1437.9,8,8,5,260.3,1
487651,LPNL,1437.9,8,8,5,260.3,2
487704,LPNL,632,7,7,0,150,1
487704,LPNL,632,7,7,0,150,2
487706,LPNL,1213.8,10,10,2,260.3,1
487706,LPNL,1213.8,10,10,2,260.3,2
487706,LPNL,2427.6,20,20,4,260.3,3
487760,LPNL,2277.95,11,11,6,371.3,1
487760,LPNL,2277.95,11,11,6,371.3,2
487786,LPNL,195.8,1,1,0,195.8,1
487786,LPNL,195.8,1,1,0,195.8,2
487809,LPNL,686.16,6,6,1,225,1
487809,LPNL,686.16,6,6,1,225,2
487809,LPNL,1372.32,12,12,2,225,3
487828,LPNL,724.6,4,4,1,317.6,1
487828,LPNL,724.6,4,4,1,317.6,2
487888,LPNL,260.3,1,1,1,260.3,1
487888,LPNL,260.3,1,1,1,260.3,2
487947,LPNL,1107.15,7,7,4,283.55,1
487947,LPNL,1107.15,7,7,4,283.55,2
488076,LPNL,1214.8,7,7,3,391.6,1
488076,LPNL,1214.8,7,7,3,391.6,2
488093,LPNL,1003.8,6,6,1,263.9,1
488093,LPNL,1003.8,6,6,1,263.9,2
488120,LPNL,1010,9,9,2,222,1
488120,LPNL,1010,9,9,2,222,2
488322,LPNL,504.3,4,4,1,236.4,1
488322,LPNL,504.3,4,4,1,236.4,2
488410,LPNL,1867.4,9,9,4,351,1
488410,LPNL,1867.4,9,9,4,351,2
488457,LPNL,618.5,2,2,2,374.9,1
488457,LPNL,618.5,2,2,2,374.9,2
488539,LPNL,254,4,4,0,90,1
488539,LPNL,254,4,4,0,90,2
488743,LPNL,406.15,5,5,0,148,1
488743,LPNL,406.15,5,5,0,148,2
488957,LPNL,680.8,5,5,2,306.8,1
488957,LPNL,680.8,5,5,2,306.8,2
488988,LPNL,723.67,6,6,1,222,1
488988,LPNL,723.67,6,6,1,222,2
488993,LPNL,854.9,5,5,2,337.9,1
488993,LPNL,854.9,5,5,2,337.9,2
489031,LPNL,1256.9,10,10,2,354.6,1
489031,LPNL,1256.9,10,10,2,354.6,2
489412,LPNL,1219.5,10,10,2,314,1
489412,LPNL,1219.5,10,10,2,314,2
489493,LPNL,190,1,1,0,190,1
489493,LPNL,190,1,1,0,190,2
489493,LPNL,380,2,2,0,190,3
489514,LPNL,1123.35,9,9,1,300.9,1
489514,LPNL,1123.35,9,9,1,300.9,2
489564,LPNL,481.6,5,5,1,243.6,1
489564,LPNL,481.6,5,5,1,243.6,2
489584,LPNL,699.4,5,5,1,306.9,1
489584,LPNL,699.4,5,5,1,306.9,2
489727,LPNL,999.49,6,6,3,378.5,1
489727,LPNL,999.49,6,6,3,378.5,2
489810,LPNL,624,6,6,0,148,1
489810,LPNL,624,6,6,0,148,2
489993,LPNL,0,1,1,0,0,1
489993,LPNL,0,1,1,0,0,2
490099,LPNL,255,5,5,0,90,1
490099,LPNL,255,5,5,0,90,2
490169,LPNL,825.14,5,5,2,273.4,1
490169,LPNL,825.14,5,5,2,273.4,2
490233,LPNL,1739.1,12,12,4,327.1,1
490233,LPNL,1739.1,12,12,4,327.1,2
490284,LPNL,60.9,1,1,0,60.9,1
490284,LPNL,60.9,1,1,0,60.9,2
490316,LPNL,2391.8,5,5,3,1695.95,1
490316,LPNL,2391.8,5,5,3,1695.95,2
490386,LPNL,511,5,5,2,216.95,1
490386,LPNL,511,5,5,2,216.95,2
490407,LPNL,11547.15,5,5,1,10952,1
490407,LPNL,11547.15,5,5,1,10952,2
490430,LPNL,518,4,4,1,225,1
490430,LPNL,518,4,4,1,225,2
490444,LPNL,813.4,4,4,2,317.6,1
490444,LPNL,813.4,4,4,2,317.6,2
490455,LPNL,1378.41,11,11,2,269.8,1
490455,LPNL,1378.41,11,11,2,269.8,2
490470,LPNL,3931.05,11,11,9,1337.2,1
490470,LPNL,3931.05,11,11,9,1337.2,2
490555,LPNL,1346.6,5,5,4,361.8,1
490555,LPNL,1346.6,5,5,4,361.8,2
490696,LPNL,297,5,5,0,75,1
490696,LPNL,297,5,5,0,75,2
490813,LPNL,2005.56,9,9,4,548.56,1
490813,LPNL,2005.56,9,9,4,548.56,2
491013,LPNL,1040.9,11,11,2,222,1
491013,LPNL,1040.9,11,11,2,222,2
491110,LPNL,706.6,5,5,2,243.6,1
491110,LPNL,706.6,5,5,2,243.6,2
491125,LPNL,571.35,4,4,2,253.75,1
491125,LPNL,571.35,4,4,2,253.75,2
491141,LPNL,779.4,6,6,2,236.4,1
491141,LPNL,779.4,6,6,2,236.4,2
491177,LPNL,2216,10,10,4,635.7,1
491177,LPNL,2216,10,10,4,635.7,2
491235,LPNL,664.5,5,5,1,396.7,1
491235,LPNL,664.5,5,5,1,396.7,2
491254,LPNL,1346.4,9,9,3,495.4,1
491254,LPNL,1346.4,9,9,3,495.4,2
491270,LPNL,465.5,6,6,1,225,1
491270,LPNL,465.5,6,6,1,225,2
491437,LPNL,1788.09,10,10,4,474.39,1
491437,LPNL,1788.09,10,10,4,474.39,2
491462,LPNL,2129.1,14,14,6,445.3,1
491462,LPNL,2129.1,14,14,6,445.3,2
491662,LPNL,335.9,5,5,0,97.9,1
491662,LPNL,335.9,5,5,0,97.9,2
491938,LPNL,1061.9,10,10,1,284.2,1
491938,LPNL,1061.9,10,10,1,284.2,2
491992,LPNL,1077.7,10,10,2,280.6,1
491992,LPNL,1077.7,10,10,2,280.6,2
492272,LPNL,752.35,5,5,2,253.75,1
492272,LPNL,752.35,5,5,2,253.75,2
492309,LPNL,1103.1,7,7,3,225,1
492309,LPNL,1103.1,7,7,3,225,2
492335,LPNL,1022.4,6,6,2,376.8,1
492335,LPNL,1022.4,6,6,2,376.8,2
492453,LPNL,1409.66,9,9,3,297.3,1
492453,LPNL,1409.66,9,9,3,297.3,2
492601,LPNL,1190.85,7,7,4,277,1
492601,LPNL,1190.85,7,7,4,277,2
492638,LPNL,0,1,1,0,0,1
492638,LPNL,0,1,1,0,0,2
492695,LPNL,1020.6,9,9,2,243.6,1
492695,LPNL,1020.6,9,9,2,243.6,2
492754,LPNL,1129.3,6,6,3,297.3,1
492754,LPNL,1129.3,6,6,3,297.3,2
492766,LPNL,894.95,6,6,2,299,1
492766,LPNL,894.95,6,6,2,299,2
492801,LPNL,704.3,3,3,1,546.8,1
492801,LPNL,704.3,3,3,1,546.8,2
492887,LPNL,904.7,8,8,1,297.3,1
492887,LPNL,904.7,8,8,1,297.3,2
492903,LPNL,1316,9,9,4,225,1
492903,LPNL,1316,9,9,4,225,2
492922,LPNL,958.7,7,7,3,277,1
492922,LPNL,958.7,7,7,3,277,2
493003,LPNL,479,4,4,1,225,1
493003,LPNL,479,4,4,1,225,2
493037,LPNL,606.4,3,3,1,458.4,1
493037,LPNL,606.4,3,3,1,458.4,2
493164,LPNL,90,1,1,0,90,1
493164,LPNL,90,1,1,0,90,2
493164,LPNL,180,2,2,0,90,3
493292,LPNL,1957.2,15,15,2,317.6,1
493292,LPNL,1957.2,15,15,2,317.6,2
493638,LPNL,222,3,3,0,148,1
493638,LPNL,222,3,3,0,148,2
493745,LPNL,2723.81,13,13,3,1054.08,1
493745,LPNL,2723.81,13,13,3,1054.08,2
493922,LPNL,1008.85,6,6,3,290.75,1
493922,LPNL,1008.85,6,6,3,290.75,2
493993,LPNL,279.6,4,4,0,90,1
493993,LPNL,279.6,4,4,0,90,2
494018,LPNL,915,4,4,1,465.2,1
494018,LPNL,915,4,4,1,465.2,2
494050,LPNL,1943.3,11,11,5,371.3,1
494050,LPNL,1943.3,11,11,5,371.3,2
494100,LPNL,2717.1,14,14,9,367.7,1
494100,LPNL,2717.1,14,14,9,367.7,2
494162,LPNL,1018.3,5,5,4,256.7,1
494162,LPNL,1018.3,5,5,4,256.7,2
494173,LPNL,1339.5,8,8,5,277,1
494173,LPNL,1339.5,8,8,5,277,2
494183,LPNL,1499.7,6,6,3,457.8,1
494183,LPNL,1499.7,6,6,3,457.8,2
494258,LPNL,1946.9,11,11,4,317.6,1
494258,LPNL,1946.9,11,11,4,317.6,2
494375,LPNL,735.45,4,4,2,253.75,1
494375,LPNL,735.45,4,4,2,253.75,2
494411,LPNL,1494.25,8,8,4,526.6,1
494411,LPNL,1494.25,8,8,4,526.6,2
494458,LPNL,164,4,4,0,90,1
494458,LPNL,164,4,4,0,90,2
494788,LPNL,602.75,5,5,1,290.75,1
494788,LPNL,602.75,5,5,1,290.75,2
494869,LPNL,291.5,3,3,0,190,1
494869,LPNL,291.5,3,3,0,190,2
494885,LPNL,969.85,7,7,3,226.25,1
494885,LPNL,969.85,7,7,3,226.25,2
494897,LPNL,879.4,7,7,1,225,1
494897,LPNL,879.4,7,7,1,225,2
494929,LPNL,74,1,1,0,74,1
494929,LPNL,74,1,1,0,74,2
495023,LPNL,1198.39,3,3,2,792.39,1
495023,LPNL,1198.39,3,3,2,792.39,2
495108,LPNL,1349.39,11,11,2,371.3,1
495108,LPNL,1349.39,11,11,2,371.3,2
495278,LPNL,1451.45,8,8,4,406,1
495278,LPNL,1451.45,8,8,4,406,2
495539,LPNL,579.5,4,4,1,314,1
495539,LPNL,579.5,4,4,1,314,2
495687,LPNL,602.75,6,6,1,290.75,1
495687,LPNL,602.75,6,6,1,290.75,2
495689,LPNL,460.4,3,3,1,310.4,1
495689,LPNL,460.4,3,3,1,310.4,2
495799,LPNL,929.05,8,8,2,308.3,1
495799,LPNL,929.05,8,8,2,308.3,2
495954,LPNL,740.95,6,6,0,180,1
495954,LPNL,740.95,6,6,0,180,2
496004,LPNL,1485.59,10,10,3,359.34,1
496004,LPNL,1485.59,10,10,3,359.34,2
496018,LPNL,684,4,4,1,240,1
496018,LPNL,684,4,4,1,240,2
496044,LPNL,1119.05,7,7,3,315.7,1
496044,LPNL,1119.05,7,7,3,315.7,2
496497,LPNL,373,4,4,1,225,1
496497,LPNL,373,4,4,1,225,2
496509,LPNL,1439.1,8,8,6,263.9,1
496509,LPNL,1439.1,8,8,6,263.9,2
496576,LPNL,1285.1,9,9,3,317.6,1
496576,LPNL,1285.1,9,9,3,317.6,2
496625,LPNL,2086.6,12,12,5,343.8,1
496625,LPNL,2086.6,12,12,5,343.8,2
496640,LPNL,732.1,4,4,1,299,1
496640,LPNL,732.1,4,4,1,299,2
496643,LPNL,371.3,2,2,1,297.3,1
496643,LPNL,371.3,2,2,1,297.3,2
496652,LPNL,1332.65,9,9,3,280.6,1
496652,LPNL,1332.65,9,9,3,280.6,2
496743,LPNL,782,8,8,1,262,1
496743,LPNL,782,8,8,1,262,2
496907,LPNL,477.4,3,3,1,219.7,1
496907,LPNL,477.4,3,3,1,219.7,2
496947,LPNL,1135.9,6,6,3,297.3,1
496947,LPNL,1135.9,6,6,3,297.3,2
496952,LPNL,2070.25,10,10,2,655.15,1
496952,LPNL,2070.25,10,10,2,655.15,2
497060,LPNL,399.5,5,5,0,101.5,1
497060,LPNL,399.5,5,5,0,101.5,2
497087,LPNL,1439.51,7,7,3,410.71,1
497087,LPNL,1439.51,7,7,3,410.71,2
497349,LPNL,1446.85,6,6,3,670.55,1
497349,LPNL,1446.85,6,6,3,670.55,2
497462,LPNL,1027.1,6,6,2,373,1
497462,LPNL,1027.1,6,6,2,373,2
497537,LPNL,148,2,2,0,74,1
497537,LPNL,148,2,2,0,74,2
497630,LPNL,1040.9,5,5,3,354.6,1
497630,LPNL,1040.9,5,5,3,354.6,2
497712,LPNL,554.7,6,6,0,182.7,1
497712,LPNL,554.7,6,6,0,182.7,2
497804,LPNL,1063.5,8,8,3,243.6,1
497804,LPNL,1063.5,8,8,3,243.6,2
497990,LPNL,2450.35,14,14,6,358.2,1
497990,LPNL,2450.35,14,14,6,358.2,2
498111,LPNL,745,6,6,2,225,1
498111,LPNL,745,6,6,2,225,2
498725,LPNL,907,6,6,2,373,1
498725,LPNL,907,6,6,2,373,2
498773,LPNL,537,4,4,1,314,1
498773,LPNL,537,4,4,1,314,2
498801,LPNL,447,3,3,1,299,1
498801,LPNL,447,3,3,1,299,2
498916,LPNL,1020.6,9,9,2,297.3,1
498916,LPNL,1020.6,9,9,2,297.3,2
499010,LPNL,1407.5,8,8,4,269.8,1
499010,LPNL,1407.5,8,8,4,269.8,2
499186,LPNL,1263.3,7,7,2,317.6,1
499186,LPNL,1263.3,7,7,2,317.6,2
499311,LPNL,2403.7,14,14,6,300.9,1
499311,LPNL,2403.7,14,14,6,300.9,2
499418,LPNL,74,2,2,0,74,1
499418,LPNL,74,2,2,0,74,2
499532,LPNL,2584.48,16,16,8,337.25,1
499532,LPNL,2584.48,16,16,8,337.25,2
499575,LPNL,353.9,3,3,0,142.1,1
499575,LPNL,353.9,3,3,0,142.1,2
499628,LPNL,1196.4,9,9,2,263.9,1
499628,LPNL,1196.4,9,9,2,263.9,2
499692,LPNL,224,4,4,0,75,1
499692,LPNL,224,4,4,0,75,2
499696,LPNL,577.45,4,4,1,233.45,1
499696,LPNL,577.45,4,4,1,233.45,2
499710,LPNL,829.7,5,5,2,277,1
499710,LPNL,829.7,5,5,2,277,2
499726,LPNL,1363.71,7,7,3,486.59,1
499726,LPNL,1363.71,7,7,3,486.59,2
499821,LPNL,0,1,1,0,0,1
499821,LPNL,0,1,1,0,0,2
499867,LPNL,626.75,5,5,2,253.75,1
499867,LPNL,626.75,5,5,2,253.75,2
499990,LPNL,3781.6,13,13,8,674.5,1
499990,LPNL,3781.6,13,13,8,674.5,2
500149,LPNL,688,7,7,2,299,1
500149,LPNL,688,7,7,2,299,2
500428,LPNL,260.3,2,2,1,260.3,1
500428,LPNL,260.3,2,2,1,260.3,2
500506,LPNL,1190.9,6,6,3,371.3,1
500506,LPNL,1190.9,6,6,3,371.3,2
500534,LPNL,283.4,3,3,0,134.4,1
500534,LPNL,283.4,3,3,0,134.4,2
501218,LPNL,1242.19,11,11,1,336,1
501218,LPNL,1242.19,11,11,1,336,2
501788,LPNL,1726.9,10,10,4,397.5,1
501788,LPNL,1726.9,10,10,4,397.5,2
501828,LPNL,1124.8,7,7,2,406,1
501828,LPNL,1124.8,7,7,2,406,2
